dates,X1_WLD,X2_SDGs,X3_JBear, X4_Jbull,X5_UBear,X6_UBull, X7_FinS,X8_TchS, X9_tEngS, X10_lifeTFS,X11_EnyS,X12_msfWIDX
2011/07/19,3921.79,6282,11763,935,667289.45,550.3,1237.58,91.29,1378.52,5030.31,5423.04,8207
2011/07/20,3928.39,6339,11609,959,665240.8,546.22,1229.59,92.92,1392.75,5016.89,5435.43,8262
2011/07/21,3979.06,6340,11620,957,636336,566.42,1240.46,92,1403.08,5114.26,5547.91,8238
2011/07/22,3978.84,6403,11469,982,634210.5,568.63,1262.14,94.83,1431,5099.6,5724,8263
2011/07/25,3936.64,6391,11570,965,643120.88,556.78,1252.18,99.4,1444.82,5016.54,5718.98,8252
2011/07/26,3926.8,6372,11502,976,648486.85,548.27,1263.44,99.13,1433.46,4800.28,5630.1,8226
2011/07/27,3839.32,6343,11585,963,688989.6,512.85,1255.61,99.63,1423.96,4678.74,5504.9,8246
2011/07/28,3827.68,6256,11746,936,695216.48,506.67,1248.39,100.75,1405.61,4692.37,5490.91,8215
2011/07/29,3768.15,6220,11830,923,697978.68,490.5,1233.53,101.82,1385.52,4612.51,5428.47,8189
2011/08/01,3779.21,6218,11662,949,714613.63,488.69,1235.69,107.23,1404.79,4470.36,5537.72,8258
2011/08/02,3671.75,6131,11828,922,767589,449.11,1200.47,105.37,1372.08,4355.86,5321.33,8187
2011/08/03,3678.81,5990,12045,888,753464.95,455.13,1179.47,106.16,1363.06,4368.44,5399.8,8157
2011/08/04,3548.32,6093,12025,892,886882.2,397.77,1171.97,107.63,1343.57,4290.09,5076.15,8389
2011/08/05,3535.86,5880,12515,820,889065.1,389.21,1151.94,105.73,1315.16,4223.26,4989.91,8350
2011/08/08,3242.36,5764,12736,792,1058001.6,309.17,1060.33,102.05,1184.62,3884.78,4467.38,8316
2011/08/09,3401.1,5466,12912,771,892316.95,351.76,1034.45,98.87,1222.67,4014.37,4700.14,8283
2011/08/10,3221.83,5591,12890,774,1006534.05,302.67,1004.81,99.78,1113.89,3841,4569.25,8311
2011/08/11,3383.05,5439,12953,768,868460.25,346.23,1077.16,100.77,1135.63,4046.27,4959.55,8290
2011/08/15,3484.56,5648,12844,781,792590.35,375.65,1096.22,105.55,1196.09,4218.19,5103.92,8302
2011/08/16,3444.86,5736,12830,783,815362.5,364.52,1078.2,102.92,1151.1,4145.49,5028.77,8326
2011/08/17,3454.8,5706,12875,778,812172,363.95,1070.38,102.62,1160.79,4165.83,5141.97,8308
2011/08/18,3301.65,5713,13017,760,920254.8,315.76,1042.3,96.66,1100.55,3914,4911.09,8356
2011/08/19,3248.02,5550,13354,721,964721.38,299.31,1031.13,98.23,1073.23,3862.71,4824.18,8381
2011/08/22,3266.45,5471,13494,706,970279.63,300.8,1012.4,94.72,1085.48,3854.96,4830.43,8381
2011/08/23,3367.67,5510,13306,726,869516.05,329.64,1045.64,91.82,1100.84,3998.59,5017.4,8386
2011/08/24,3398.89,5618,13429,713,837303.68,345.05,1020.52,93.15,1082.13,4132.89,5195,8395
2011/08/25,3342.91,5681,13243,732,881005.5,330.5,1037.16,94.36,1068.12,4072.79,5171.09,8358
2011/08/26,3363.51,5670,13228,734,828994.38,343.48,1046.55,94.62,1071.85,4095.71,5319.36,8420
2011/08/29,3467.37,5683,13108,747,759111.75,374.75,1085,94.19,1121.93,4223.02,5589.65,8376
2011/08/30,3460.84,5797,12988,761,750705.2,376.7,1117.04,92.66,1123.95,4201.95,5614.37,8388
2011/08/31,3494.88,5800,12976,762,738623.1,383.03,1146.79,93.39,1165.98,4216.43,5459.94,8363
2011/09/01,3476.2,5879,12832,779,766208.85,370.61,1149.51,93.68,1146.43,4188.97,5432.28,8342
2011/09/02,3388.09,5842,13002,759,824747.38,341.04,1116.05,95,1110.67,4020.24,5376.7,8335
2011/09/06,3357.82,5622,13490,702,849341.15,337.26,1116.43,97.14,1104.8,4033.11,5456.56,8305
2011/09/07,3442.85,5642,13221,730,772533.13,364.32,1142.46,99.79,1109.2,4193.92,5501.13,8341
2011/09/08,3397.9,5759,13207,732,799837.5,354.45,1128.5,100.04,1099.8,4086.64,5488.92,8349
2011/09/09,3300.68,5747,13328,718,863033.57,326.65,1107.99,98.06,1071.52,3917.52,5428.97,8347
2011/09/12,3279.8,5598,13588,690,842528.85,331.15,1074.48,96.64,1057.5,3943.64,5363.93,8263
2011/09/13,3300.39,5539,13446,705,816054.75,339.35,1073.45,95.55,1049.6,4015.25,5404.97,8220
2011/09/14,3327.35,5560,13621,687,778516.2,352.91,1097.86,93.67,1052.6,4085.34,5428.71,8185
2011/09/15,3383.35,5600,13394,709,738813.6,371.32,1100.16,96.09,1050.3,4187.38,5452.49,8161
2011/09/16,3394.56,5687,13096,741,727872,377.09,1113.6,95.53,1058.3,4186.37,5452.03,8182
2011/09/20,3311.18,5608,13304,717,750973.8,361.37,1076.48,94.88,1029.87,4078.23,5045.46,8151
2011/09/21,3219.23,5633,13258,722,821607.7,328.74,1029.91,96.09,996.96,3934.18,4872.9,8123
2011/09/22,3070.23,5544,13550,690,895864.35,295.89,963.93,92.86,950.96,3795.46,4583.99,8123
2011/09/26,3171.5,5371,13866,658,821156.7,322.58,970.02,83.5,944.8,3891.56,4491.61,8107
2011/09/27,3243.64,5421,13384,704,795954.25,335.18,1031.62,87.11,980.99,3989.17,4628.85,8059
2011/09/28,3166.46,5551,13291,713,846532.4,312.28,972.06,86.27,921.54,3892.06,4377.32,8078
2011/09/29,3218.82,5496,13182,725,827724.88,320.73,992.89,88.69,927.67,3951.6,4158.77,8054
2011/09/30,3132.08,5536,13197,723,891468.5,297.41,916.9,89.55,881.45,3901.81,3773.14,8105
2011/10/03,3036.45,5479,13455,695,970583.85,268.94,880.36,85.23,849.72,3762.04,3611.1,8113
2011/10/04,3104.7,5321,13583,682,906209.85,288.11,874.33,85.12,833.61,3885.29,3770.82,8054
2011/10/05,3160.68,5327,13693,671,851793.08,304.86,916.1,83.21,845.46,4056.05,4006.9,8092
2011/10/06,3233.25,5408,13449,695,803136.03,322.1,929.48,87.13,872.73,4115.95,4087.58,8082
2011/10/07,3207.31,5509,13354,704,820627.35,313.83,951.45,86.05,926.9,3874.1,3927.81,8071
2011/10/11,3312.34,5627,13074,734,736032.45,346.73,1013.34,86.73,960.41,4123.93,4278.12,8116
2011/10/12,3394.71,5626,13118,729,717993.75,358.52,1059.35,88.42,1008.47,4213.52,4289.84,8079
2011/10/13,3367.45,5718,13028,739,719976.25,355.28,1022.77,87.15,1013.54,4147.22,4294.87,8160
2011/10/14,3438.16,5701,13072,734,685238.75,375.24,1036.93,88.44,1061.64,4114.52,4409.46,8136
2011/10/17,3338.7,5783,12877,755,722296,351.16,1001.23,88.3,1058.86,3964.18,4187.01,8187
2011/10/18,3401.35,5690,13094,730,679311.05,372.38,1011.19,86.9,1049.58,4026.34,4259.75,8134
2011/10/19,3353.3,5690,13035,737,703662.3,358.07,993.54,86.65,1035.03,3927.29,4107.1,8119
2011/10/20,3350.43,5685,13214,716,694995.2,363.64,995.6,84.86,1037.88,3990.07,4247.62,8124
2011/10/21,3404.06,5660,13199,718,649990.8,380.69,1015.42,83.9,1059.67,4063.21,4459.15,8115
2011/10/25,3386.58,5772,13058,733,658057.4,373.75,1050.46,85.12,1066.44,4051.87,4402.78,8083
2011/10/26,3437.24,5696,13117,726,636483.9,384.71,1068.04,83.49,1080.99,3684.06,4528.9,8107
2011/10/27,3579.42,5750,12833,758,568520.35,423.97,1128.3,84.08,1144.26,3848.39,4696.32,8130
2011/10/28,3560.51,5889,12646,780,567323.15,423.08,1150.95,83.63,1160.8,3897.15,4697.81,8137
2011/10/31,3542.41,5999,12772,764,629105.4,404.91,1151.3,89.12,1146.6,3937.15,4586.42,8307
2011/11/01,3440.16,5913,12928,746,681688.55,371.97,1110.44,90,1083.81,3806.65,4375.18,8331
2011/11/02,3494.09,5749,13160,719,646300.5,388.41,1166,91.26,1122.23,3887.96,4409.22,8321
2011/11/04,3539.58,5883,12994,737,620247.6,404.5,1158.73,92.56,1143.09,3822.81,4544.96,8306
2011/11/07,3548.74,5862,13053,730,608633.6,409.92,1139.97,97.39,1143.87,3866.52,4601.25,8319
2011/11/08,3575.44,5841,13185,715,583796.38,423.52,1152.44,99.49,1139.23,3918.14,4629.18,8300
2011/11/09,3413.33,5873,13093,725,649573.93,376.41,1082.56,97.44,1081,3775.73,4390.12,8276
2011/11/10,3444.22,5723,13453,685,632346.55,384.42,1087.24,96.95,1083.36,3706.71,4368.38,8190
2011/11/11,3496.76,5696,13439,686,591663.8,404.21,1101.56,97.13,1107.73,3765.2,4457.15,8159
2011/11/14,3442.52,5794,13250,706,606969.75,393.98,1039.31,98.24,1097.13,3750.92,4380.82,8191
2011/11/15,3443.61,5713,13343,696,597466.77,399.33,1108.55,98.77,1099.3,3803.62,4300.08,8133
2011/11/16,3390.31,5695,13514,678,625230.38,380.73,1073.59,107.47,1083.6,3730.96,4206.48,8054
2011/11/17,3330.49,5647,13481,681,655207.13,360.99,1049.87,105.29,1043.71,3602.2,3907,8030
2011/11/18,3330.54,5605,13580,672,657879.5,359.12,1051.22,106.05,1045.84,3529.71,4064.93,8042
2011/11/21,3256.1,5578,13662,664,693229.4,340.07,1031,99.14,1041,3466.92,4089.36,8053
2011/11/22,3253.17,5496,13729,657,701672.7,335.63,1022.29,105.46,1051.55,3472.57,3992.95,8054
2011/11/25,3188.48,5404,13960,635,760782.38,314.03,1031.48,106.46,1048.58,3452.77,3832.09,7991
2011/11/28,3323.51,5428,13737,655,696562.8,342.82,1065.93,107.11,1072.96,3560.9,3978.69,7984
2011/11/29,3330.1,5594,13455,682,691009.13,345.41,1050.26,107.16,1067.41,3593.64,3907.08,8069
2011/11/30,3466.39,5633,13550,672,602370,386.45,1117.44,107.94,1128.3,3666.6,4094.18,8085
2011/12/01,3458.43,5772,13261,701,603689.63,387.29,1104.33,105.89,1133.89,3658.3,4103.92,8083
2011/12/02,3466.66,5793,13169,711,605007.43,387.61,1119.16,106.98,1133.97,3629.65,3993.87,8142
2011/12/06,3488.64,5767,13289,698,583125,398.86,1134.37,105.25,1121.93,3668.25,4135.52,8175
2011/12/07,3497.15,5769,13100,717,577745,401.61,1129.47,104.73,1123.25,3649.41,4134.91,8163
2011/12/08,3402.38,5780,13145,712,616390.8,375.19,1095.29,104.72,1077.42,3518.13,3971.78,8176
2011/12/09,3462.96,5713,13357,689,584209.28,394.26,1121.46,105.38,1095.85,3542.12,3920.08,8141
2011/12/13,3362.07,5706,13306,693,631362.08,366.46,1078.33,106.22,1065.85,3484.48,3858.74,8124
2011/12/14,3327.13,5684,13384,685,653473.8,354.66,1074.15,105.19,1053.84,3417.75,3699.76,8092
2011/12/15,3328.09,5630,13587,664,644792.63,358.11,1066.55,105.35,1051.75,3437.08,3683.86,8106
2011/12/16,3330.11,5654,13538,669,637714,359.3,1074,107.51,1064.67,3409.44,3742.29,8117
2011/12/19,3300.25,5648,13700,653,661999.7,348.75,1066.53,110.31,1038.45,3396.99,3696.59,8141
2011/12/20,3399.37,5646,13651,658,600884.55,379.18,1109.51,108.43,1077.58,3498.25,3887.55,8162
2011/12/21,3321.52,5726,13470,675,598873.6,383.37,1100.93,106.73,1089.22,3487.05,3900.88,8174
2011/12/22,3363.66,5755,13582,664,582366.5,394.76,1120.18,107.61,1102.98,3565.33,4035.14,8159
2011/12/27,3366.75,5825,13451,677,565214.1,403.42,1090.32,104.62,1122.25,3543.54,4075.46,8147
2011/12/28,3319.11,5813,13498,672,586378.88,388.97,1075.71,105.51,1108.45,3447.73,3920.11,8142
2011/12/29,3346.02,5771,13546,667,566991,398.45,1081.94,105.15,1116.89,3491.27,3905.25,8120
2011/12/30,3320.11,5808,13450,676,567640.43,389.83,1071.85,104.83,1084.15,3457.74,3877.56,8121
2012/01/04,3374.91,5831,13319,689,540300.6,406.62,1083.29,104.02,1135.46,3525.28,4012.46,8021
2012/01/05,3376.96,5811,13365,684,537681.98,414.4,1089.64,100.03,1120.51,3576.06,4113.16,7984
2012/01/06,3342.37,5808,13538,666,538335.2,410.2,1080.52,100.75,1128.23,3664.84,4053.48,7969
2012/01/10,3401.06,5786,13490,671,519573.6,423.5,1129.07,103.82,1175.19,3771.52,4215.77,7937
2012/01/11,3396.89,5827,13453,673,518295.98,425.86,1121.53,103.37,1189.95,3841.19,4230.92,7937
2012/01/12,3404.1,5807,13533,665,513725.1,427.72,1133.42,103.29,1197.16,3822.61,4191.97,7956
2012/01/13,3381.62,5814,13340,684,520442,423.28,1134.39,100.88,1202.88,3797.98,4246.65,7997
2012/01/17,3403.89,5786,13383,679,516422.45,425.58,1170.74,104.58,1228.35,3830.25,4248.15,7981
2012/01/18,3447.87,5837,13256,692,498751.05,440.01,1191.01,105.19,1259.36,3930.88,4158.18,7994
2012/01/19,3491.72,5870,13100,708,490999.6,449.38,1216.32,107.43,1246.38,3995.83,4150.76,8015
2012/01/20,3496.71,5905,12948,724,490232.3,449.03,1217.69,112.34,1263.9,3938.8,4236.87,8068
2012/01/23,3499.65,5891,12917,727,490105,449.68,1239.7,114.72,1274.35,3990.91,4240.39,8030
2012/01/24,3517.35,5893,12888,731,494239,453.65,1248.32,114.22,1277.06,4076.65,4270.07,8064
2012/01/25,3564.66,5952,12771,744,481458.2,466.68,1256.92,113.19,1308.26,4164.34,4357.24,8147
2012/01/26,3537.28,5984,12800,741,487286.3,456.3,1238.75,120.12,1296.85,4052.46,4289.51,8184
2012/01/27,3506.27,5971,12828,737,482955.28,452.47,1232.41,119.11,1309.87,4023.16,4337.59,8171
2012/01/30,3470.71,5924,12871,732,485013,446.06,1204.51,118.13,1284.71,4006.13,4298.67,8164
2012/01/31,3473.34,5876,12855,734,485458.55,443.89,1214.98,123.04,1293.54,4034.68,4268.83,8122
2012/02/01,3518.15,5862,12885,731,470154,457.2,1242.06,122.54,1285.49,4168.9,4341.88,8093
2012/02/02,3531.41,5945,12767,744,468378.03,459.43,1247.23,122.21,1268.56,4175.21,4351.21,8134
2012/02/03,3600.67,5934,12810,739,450155,481.88,1287.05,122.7,1301.6,4312.38,4398.18,8138
2012/02/06,3589.6,6019,12723,749,450423.03,480.86,1263.41,119.43,1298.63,4268.01,4392.82,8130
2012/02/07,3611.26,6021,12722,749,448336.8,485.95,1255.96,123.19,1298.95,4249.99,4331.36,8152
2012/02/08,3639.25,6077,12593,764,446235.3,490.94,1273.97,124.75,1324.06,4315.92,4333.65,8209
2012/02/09,3671.76,6088,12566,767,447709.9,497.02,1268.96,123.16,1338.86,4354.4,4348.96,8215
2012/02/10,3620.51,6142,12622,761,456928.88,485.84,1227.79,122.68,1312.39,4308.91,4223.54,8282
2012/02/13,3648.09,6099,12578,766,447096.6,495.35,1251.17,124.91,1331.02,4317.86,4268.25,8276
2012/02/14,3675.08,6121,12495,776,453405.83,500.26,1271.03,123.34,1332.97,4379.2,4306.28,8242
2012/02/15,3672.23,6173,12204,812,460010,493.77,1285.83,127.22,1340.78,4385.01,4305.73,8348
2012/02/16,3738.12,6173,12260,805,445389.5,512.4,1306.21,126.53,1331.44,4463.35,4375.07,8304
2012/02/17,3783.08,6235,12035,835,447723.9,520.32,1320.7,128.35,1344.56,4485.59,4425.92,8379
2012/02/21,3798.46,6290,11922,851,448158.13,523.02,1341.48,127.77,1370.23,4465.21,4544.26,8491
2012/02/22,3807.21,6279,11822,865,455732.93,520.15,1346.13,129.39,1365.39,4482.28,4719.88,8495
2012/02/23,3805.62,6298,11823,865,446720.63,526.07,1335.96,129.44,1370.34,4486.79,4712.25,8564
2012/02/24,3887.04,6313,11736,878,451066,536.73,1356.85,130.9,1391.77,4600.79,4764.82,8578
2012/02/27,3842.44,6407,11760,874,444797.93,534.32,1323.73,129.82,1381.67,4540.92,4745.32,8751
2012/02/28,3864.65,6335,11590,900,441835.2,539.22,1337.58,133.32,1393.91,4606.68,4769.24,8654
